"genus","GH","ht.max"
"Rumfordia","S2F","3"
"Rupertia","H2F","0.6"
"Ruppia","H2A","0"
"Ruprechtia","T2BD","24"
"Ruptiliocarpon","T2F","24"
"Russelia","S2BE","3"
"Rustia","T2F","24"
"Ruta","H2F","0.6"
"Ruyschia","E.F","12"
"Ryania","T2BE","24"
"Rytidosperma","H2GC","0.6"
"Rzedowskia","H2F","0.6"
"Sabal","T1P","13"
"Sabatia","H1F","0.6"
"Sabazia","H2F","0.6"
"Sabicea","L.BE","12"
"Sabinaria","H2F","0.6"
"Sabulina","H2F","0.6"
"Saccharum","H2GW","1.9"
"Sacciolepis","H2GC","0.8"
"Saccoloma","H.FE","0.6"
"Sachsia","H2F","0.6"
"Sacoglottis","T2BE","24"
"Sacoila","H2F","0.6"
"Sadleria","H.FE","0.6"
"Sageretia","S2BD","3"
"Sagina","H2F","0.4"
"Sagittaria","H2F","0.8"
"Sagotia","T2F","24"
"Sagraea","S2BE","3"
"Sairocarpus","H1F","0.6"
"Salacia","L.BE","12"
"Salcedoa","H2F","0.6"
"Salicornia","H1FS","0.4"
"Salix","S2BD","4"
"Salmea","L.BE","12"
"Salpianthus","H2F","0.6"
"Salpichlaena","H.FE","0.6"
"Salpichroa","H2FV","3"
"Salpiglossis","H1F","0.6"
"Salpingostylis","H2F","0.6"
"Salpixantha","H2F","0.6"
"Salsola","H1F","0.6"
"Saltugilia","H1F","0.6"
"Salvia","H2F","0.6"
"Salvinia","H2A","0"
"Samanea","T2BE","25"
"Sambucus","S2BD","4"
"Samolus","H2F","0.6"
"Samuelssonia","H2F","0.6"
"Samyda","T1BE","12"
"Sanchezia","S2BE","3"
"Sandbergia","H2F","0.6"
"Sandoricum","T2BE","24"
"Sanguinaria","H2F","0.2"
"Sanguisorba","H2F","0.6"
"Sanicula","H2F","0.6"
"Sanrobertia","H2F","0.6"
"Sansevieria","S1U","0.3"
"Santalum","T1Bi","13"
"Santolina","S1BE","0.3"
"Sanvitalia","H1F","0.6"
"Sapindus","T1BES","15"
"Sapium","T2BE","24"
"Saponaria","H2F","0.7"
"Sapphoa","H2F","0.6"
"Sapranthus","T2BE","24"
"Sarcaulus","T2F","24"
"Sarcobatus","S2MD","3"
"Sarcococca","S2F","3"
"Sarcocornia","H2FS","0.6"
"Sarcodes","H2Fi","0.6"
"Sarcoglottis","H2F","0.6"
"Sarcomphalus","T1BE","12"
"Sarcopera","E.F","12"
"Saritaea","L.BE","12"
"Sarracenia","H2F","0.4"
"Sartwellia","H2F","0.6"
"Sasa","S1G","0.3"
"Sassafras","T2BD","25"
"Satureja","H2F","0.6"
"Satyria","S2BE","3"
"Saugetia","H2GW","0.6"
"Saurauia","L.BE","12"
"Sauropus","H2F","0.6"
"Saururus","H2F","0.6"
"Saussurea","H2F","0.6"
"Sauvagesia","H2F","0.6"
"Sauvallea","H2F","0.6"
"Savia","T1BE","12"
"Saxifraga","H2F","0.6"
"Saxifragopsis","H2F","0.6"
"Scabiosa","H1F","0.6"
"Scabrethia","H2F","0.6"
"Scaevola","S2BE","3"
"Scandix","H1F","0.6"
"Scandosorbus","T1BD","12"
"Scaphosepalum","E.F","12"
"Scaphyglottis","E.F","12"
"Sceptridium","H.FE","0.6"
"Schaefferia","S2BE","3"
"Schefflera","T1BE","13"
"Schenkia","H1F","0.6"
"Scheuchzeria","H2F","0.6"
"Schiedea","S1BE","0.3"
"Schiedeella","H2F","0.6"
"Schinus","T1BE","14"
"Schippia","T2P","24"
"Schisandra","L.BD","12"
"Schismocarpus","H2F","0.6"
"Schismus","H1GC","0.6"
"Schistocarpha","S2F","3"
"Schistophragma","H1F","0.6"
"Schizachne","H2GC","0.3"
"Schizachyrium","H2GW","0.7"
"Schizaea","H.FE","0.7"
"Schizanthus","H1F","0.6"
"Schizocalyx","T2F","24"
"Schizocarpum","H2FV","3"
"Schizolobium","T2BD","24"
"Schizonepeta","H1F","0.6"
"Schizophragma","S2BD","3"
"Schizostachyum","S1G","0.3"
"Schkuhria","H1F","0.6"
"Schlegelia","L.BE","12"
"Schlumbergera","E.F","12"
"Schmidtottia","H2F","0.6"
"Schnella","T2BE","24"
"Schoenobiblus","T2BE","24"
"Schoenocaulon","H2F","0.6"
"Schoenolirion","H2F","0.6"
"Schoenoplectiella","H2GC","0.6"
"Schoenoplectus","H2GC","1.7"
"Schoenus","H2GC","0.6"
"Schoepfia","T1Bi","12"
"Schradera","E.F","12"
"Schraderanthus","H2F","0.6"
"Schultesia","H1F","0.6"
"Schultesianthus","E.F","12"
"Schwackaea","T2BE","24"
"Schwalbea","H2Fi","0.6"
"Schwartzia","E.F","12"
"Schwenckia","H2F","0.6"
"Sciadocephala","H2F","0.6"
"Sciadotenia","L.F","12"
"Sciaphila","H2F","0.6"
"Scilla","H2F","0.6"
"Scirpoides","H2GC","0.6"
"Scirpus","H2GC","1.4"
"Scleranthus","H1F","0.6"
"Scleria","H2GC","0.6"
"Sclerocactus","S1U","0.3"
"Sclerocarpus","H1F","0.6"
"Sclerochloa","H1GC","0.6"
"Sclerolepis","H2A","0"
"Sclerolinon","H1F","0.6"
"Scleropogon","H2GW","0.6"
"Scoliaxon","H2F","0.6"
"Scoliopus","H2F","0.6"
"Scoliosorus","H.FE","0.6"
"Scolochloa","H2GC","1.5"
"Scolosanthus","S2BE","3"
"Scolymus","H2F","0.6"
"Scoparia","H2F","0.6"
"Scopolia","H2F","0.6"
"Scopulophila","H2F","0.6"
"Scorpiurus","H1F","0.6"
"Scorzonera","H2F","0.6"
"Scorzoneroides","H2F","0.6"
"Scrophularia","H2F","0.6"
"Scutachne","H2GC","0.6"
"Scutellaria","H2F","0.6"
"Scybalium","H2Fi","0.6"
"Scyphostelma","H2F","0.6"
"Searsia","S2BD","3.5"
"Sebastiania","S2BE","3"
"Secale","H1GC","1"
"Sechiopsis","H2FV","3"
"Sechium","H2FV","3"
"Secondatia","H2F","0.6"
"Securidaca","L.BE","12"
"Securigera","H2FV","0.6"
"Sedella","H1FS","0.6"
"Sedum","S2U","2.7"
"Seguieria","H2F","0.6"
"Selaginella","H.FE","1"
"Selenia","H1F","0.6"
"Selenicereus","S2U","3"
"Selenipedium","H2F","0.6"
"Selinum","H2F","0.6"
"Selleophytum","H2F","0.6"
"Selloa","H2F","0.6"
"Semialarium","T2BE","24"
"Sempervivum","H2FS","0.6"
"Senecio","H2F","0.6"
"Senegalia","T1BD","12"
"Senna","T1BD","12"
"Sequoia","T2NE","110"
"Sequoiadendron","T2NE","90"
"Serenoa","T1P","12"
"Sericocarpus","H2F","0.6"
"Sericodes","H2F","0.6"
"Serissa","S2BE","3"
"Serjania","L.BD","12"
"Serpocaulon","E.F","12"
"Sesamum","H1F","0.6"
"Sesbania","H2F","0.6"
"Seseli","H2F","0.6"
"Sesuvium","H2FS","0.6"
"Setaria","H2GW","0.6"
"Setariopsis","H1GW","0.6"
"Setchellanthus","H2F","0.6"
"Seymeria","H1Fi","0.6"
"Seymeriopsis","H2Fi","0.6"
"Shafera","H2F","0.6"
"Shaferocharis","H2F","0.6"
"Shepherdia","S2BD","3"
"Shinnersia","H1F","0.6"
"Shinnersoseris","H1F","0.6"
"Shortia","H2F","0.6"
"Shoshonea","H2F","0.6"
"Sibara","H1F","0.6"
"Sibbaldia","S1BE","0.3"
"Sibthorpia","H2F","0.6"
"Sicana","H2FV","3"
"Sicydium","H2FV","2.7"
"Sicyos","H1FV","3"
"Sicyosperma","H1FV","3"
"Sida","H2F","0.6"
"Sidalcea","H2F","0.9"
"Sidastrum","H2F","0.6"
"Sideritis","H1F","0.6"
"Sideroxylon","T1BE","12"
"Sidneya","H2F","0.5"
"Sidotheca","H1F","0.6"
"Siemensia","H2F","0.6"
"Sieversia","H2F","0.6"
"Sigesbeckia","H1F","0.6"
"Sigmoidotropis","H2FV","2.8"
"Silene","H2F","0.6"
"Silphium","H2F","0.9"
"Silviella","H2F","0.6"
"Silybum","H1F","0.6"
"Simaba","T2BE","24"
"Simarouba","T1BE","13"
"Simira","T2BE","24"
"Simmondsia","S2ME","2"
"Simpsonanthus","H1F","0.6"
"Simsia","H2F","0.6"
"Sinapis","H1F","0.6"
"Sinclairia","H2F","0.6"
"Sinningia","H2F","0.6"
"Sinosenecio","H2F","0.6"
"Sipanea","H2F","0.6"
"Siparuna","T2BE","24"
"Siphocampylus","H2F","0.6"
"Siphoneugena","T1BE","12"
"Siphonoglossa","H2F","0.6"
"Sison","H1F","0.6"
"Sisymbrium","H1F","0.6"
"Sisyrinchium","H2F","0.6"
"Sium","H2F","0.6"
"Sloanea","T2BE","24"
"Smallanthus","H2F","0.6"
"Smelowskia","H2F","0.6"
"Smilax","L.BE","10"
"Smithiantha","H2F","0.6"
"Smithiastrum","H2F","0.7"
"Smyrnium","H2F","0.6"
"Sobralia","E.F","12"
"Socratea","T2P","24"
"Sohnsia","H2GW","0.6"
"Solandra","E.F","12"
"Solanum","H2F","0.5"
"Soldanella","H2F","0.6"
"Soleirolia","H2F","0.6"
"Solenocentrum","H2F","0.6"
"Solenophora","S2F","3"
"Solenostemon","H2F","0.6"
"Solidago","H2F","0.8"
"Soliva","H1F","0.6"
"Solonia","H2F","0.6"
"Sommera","T2BE","24"
"Sonchus","H1F","0.6"
"Sonnea","H1F","0.6"
"Sonnea","H2F","0.6"
"Sophora","T1BE","13"
"Sophronanthe","H2F","0.6"
"Sorbaria","S2BD","3"
"Sorbus","T1BD","13"
"Sorghastrum","H2GW","1.2"
"Sorghum","H1GW","1"
"Soridium","H2F","0.6"
"Sorindeia","T1BE","12"
"Sorocea","T2BE","24"
"Sotoa","H2F","0.6"
"Souroubea","E.F","12"
"Spachea","T2BE","24"
"Spananthe","H2F","0.6"
"Spaniopappus","H2F","0.6"
"Sparattanthelium","L.BE","12"
"Sparaxis","H2F","0.6"
"Sparganium","H2F","0.9"
"Spartina","H2GW","0.6"
"Spartium","S2BE","3"
"Spathacanthus","S2F","3"
"Spathelia","T2BE","24"
"Spathiphyllum","H2F","0.6"
"Spathodea","T2BES","25"
"Spathoglottis","H2F","0.6"
"Specklinia","E.F","12"
"Spergula","H1F","0.6"
"Spergularia","H2F","0.6"
"Spermacoce","H2F","0.6"
"Spermolepis","H1F","0.6"
"Sphaeradenia","S1P","0.3"
"Sphaeralcea","H2F","0.6"
"Sphaerocardamum","H2F","0.6"
"Sphaerocionium","H.FE","0.6"
"Sphaerophysa","H2F","0.6"
"Sphaeropteris","T2F","24"
"Sphagneticola","H2F","0.6"
"Sphenoclea","H1F","0.6"
"Sphenopholis","H2GC","0.7"
"Sphenosciadium","H2F","0.6"
"Sphinctospermum","H1F","0.6"
"Sphinga","T2BE","24"
"Sphyrospermum","E.F","12"
"Spigelia","H2F","0.6"
"Spilanthes","H2F","0.6"
"Spinacia","H1F","0.6"
"Spinulum","H.FE","0.6"
"Spiracantha","H2F","0.6"
"Spiraea","S2BD","1.8"
"Spiranthes","H2F","0.6"
"Spirobassia","H1F","0.6"
"Spirodela","H2A","0"
"Spirotecoma","H2F","0.6"
"Spondias","T1BD","12"
"Sporobolus","H2GW","0.7"
"Sprekelia","H2F","0.6"
"Squamopappus","H2F","0.6"
"Stachyarrhena","T2F","24"
"Stachycephalum","H2F","0.6"
"Stachydeoma","H2F","0.6"
"Stachys","H2F","0.6"
"Stachytarpheta","S2BE","2.5"
"Stahlia","T1BE","15"
"Standleyanthus","H2F","0.6"
"Stanhopea","E.F","12"
"Stanleya","H2F","0.6"
"Stanmarkia","T2BE","24"
"Stapelia","H2FS","0.6"
"Stapfochloa","H2GW","0.6"
"Staphylea","S2BD","5"
"Stauranthus","T2BE","24"
"Staurogyne","H2F","0.6"
"Stebbinsoseris","H1F","0.6"
"Stegnogramma","H.FE","0.6"
"Stegnosperma","L.BE","12"
"Steinchisma","H2GC","0.6"
"Steiropteris","E.F","12"
"Stelis","E.F","12"
"Stellaria","H2F","0.6"
"Stemmadenia","T1BE","12"
"Stemodia","H2F","0.6"
"Stenandrium","H2F","0.6"
"Stenanona","T2BE","24"
"Stenanthium","H2F","0.6"
"Stenaria","H2F","0.6"
"Stenocactus","H2F","0.6"
"Stenocarpha","H2F","0.6"
"Stenocephalum","H2F","0.6"
"Stenocereus","S2U","3"
"Stenochlaena","E.F","12"
"Stenogonum","H1F","0.6"
"Stenogrammitis","H.FE","0.6"
"Stenogyne","H2FV","3"
"Stenorrhynchos","H2F","0.6"
"Stenosepala","T2F","24"
"Stenospermation","E.F","12"
"Stenostephanus","S2F","3"
"Stenostomum","T1BE","12"
"Stenotaphrum","H2GW","0.3"
"Stenotis","H2F","0.6"
"Stenotus","S1BE","0.3"
"Stenotyla","H2F","0.6"
"Stephania","L.BE","12"
"Stephanodoria","H2F","0.6"
"Stephanomeria","H2F","0.6"
"Stephanopodium","T2F","24"
"Stephostachys","H2F","0.6"
"Sterculia","T1BE","14"
"Steriphoma","S2F","3"
"Sternbergia","H2F","0.6"
"Stevensia","H2F","0.6"
"Stevia","H1F","0.6"
"Steviopsis","H2F","0.6"
"Stewartia","T1BD","9"
"Steyermarkia","H2F","0.6"
"Sticherus","H.FE","0.6"
"Stictocardia","L.BE","12"
"Stigmaphyllon","L.BE","12"
"Stigmatopteris","H.FE","0.6"
"Stigmatosema","H2F","0.6"
"Stillingia","H2F","0.6"
"Stipellula","H2GC","0.6"
"Stipulicida","H2F","0.6"
"Stizophyllum","H2FV","3"
"Stokesia","H2F","0.6"
"Stramentopappus","H2F","0.6"
"Streblacanthus","H2F","0.6"
"Streblus","T1BE","15"
"Strempeliopsis","H2F","0.6"
"Streptanthus","H1F","0.6"
"Streptochaeta","H2GC","0.6"
"Streptogyna","H2GC","0.6"
"Streptopus","H2F","0.6"
"Streptosolen","S2BE","3"
"Striga","H1Fi","0.6"
"Strigosella","H1F","0.6"
"Stromanthe","H2F","0.6"
"Strombocactus","H2F","0.6"
"Strongylodon","L.BE","12"
"Strophostyles","H2FV","3"
"Strotheria","S2F","3"
"Struchium","H1F","0.6"
"Strumpfia","S2BE","3"
"Struthanthus","E.i","12"
"Struthiopteris","H.FE","0.6"
"Strychnos","T2BE","24"
"Stryphnodendron","T2BD","24"
"Stuartina","H2F","0.6"
"Stuckenia","H2A","0"
"Stutzia","H1F","0.6"
"Stylisma","H2FV","2.9"
"Stylocline","H1F","0.6"
"Stylogyne","S2BE","3"
"Stylophorum","H2F","0.6"
"Stylosanthes","H2F","0.6"
"Stylosiphonia","H2F","0.6"
"Styphnolobium","T1BD","14"
"Styrax","T1BD","11"
"Suaeda","S1BE","0.3"
"Suberanthus","H2F","0.6"
"Subularia","H1A","0"
"Succisa","H1F","0.6"
"Succisella","H2F","0.6"
"Suckleya","H1F","0.6"
"Sudamerlycaste","H2F","0.6"
"Suksdorfia","H2F","0.6"
"Sullivantia","H2F","0.6"
"Suriana","T1BE","10"
"Svenkoeltzia","H2F","0.6"
"Swallenia","H2GW","0.6"
"Swartzia","T2BE","24"
"Swertia","H2F","0.6"
"Swietenia","T2BD","21"
"Syagrus","T2P","24"
"Symbolanthus","H2F","0.6"
"Symphonia","T2BE","24"
"Symphoricarpos","S2BD","2"
"Symphyotrichum","H2F","0.7"
"Symphysia","E.F","12"
"Symphytum","H2F","0.6"
"Symplocarpus","H2F","0.6"
"Symplococarpon","T2BE","24"
"Symplocos","T1BE","12"
"Synandra","H2F","0.6"
"Synapsis","H2F","0.6"
"Syncarpia","T2BE","30"
"Synechanthus","T2P","24"
"Synedrella","H2F","0.6"
"Syngonanthus","H2GC","0.6"
"Syngonium","L.BE","12"
"Synthlipsis","H1F","0.6"
"Syntrichopappus","H1F","0.6"
"Syringa","S2BD","4.5"
"Syringantha","S2F","3"
"Syringodium","H2A","0"
"Systeloglossum","E.F","12"
"Systenotheca","H1F","0.6"
"Syzygium","T1BE","14"
"Tabascina","H2F","0.6"
"Tabebuia","T2BD","24"
"Tabernaemontana","T1BE","12"
"Tacca","H2F","0.6"
"Tachia","S2F","3"
"Tachigali","T2BE","24"
"Taeniatherum","H1GC","0.6"
"Taenidia","H2F","0.6"
"Tagetes","H1F","0.6"
"Talamancalia","H2F","0.6"
"Talinopsis","S1U","0.3"
"Talinum","S1U","0.4"
"Talipariti","T1BE","10"
"Talisia","T2BE","24"
"Tamarindus","T1BE","15"
"Tamarix","T1MD","12"
"Tamaulipa","L.BE","12"
"Tamayorkis","H2F","0.6"
"Tamonea","S2BE","3"
"Tanacetum","H2F","0.6"
"Tanaecium","T2BD","24"
"Tapirira","T2BE","24"
"Tapura","T2BE","24"
"Tara","T1BE","12"
"Tarasa","H2F","0.6"
"Taraxacum","H2F","0.5"
"Taraxia","H2F","0.6"
"Tarenaya","H1F","0.6"
"Tarigidia","H2F","0.6"
"Tarlmounia","H2F","0.6"
"Tassadia","H2FV","3"
"Tauschia","H2F","0.6"
"Taxodium","T2ND","40"
"Taxus","S2NE","1.5"
"Tecoma","T1BE","12"
"Tectaria","H.FE","0.6"
"Tectona","T2BD","45"
"Tecunumania","H2FV","3"
"Teesdalia","H1F","0.6"
"Tehuana","H2F","0.6"
"Telanthophora","S2F","3"
"Telesonix","H2F","0.6"
"Telipogon","E.F","12"
"Tellima","H2F","0.6"
"Telmatoblechnum","H.FE","0.6"
"Tephroseris","H2F","0.6"
"Tephrosia","H2F","0.8"
"Teramnus","H2FV","3"
"Terminalia","T2BD","22"
"Ternstroemia","T1BE","12"
"Terpsichore","E.F","12"
"Tessaria","T2BE","24"
"Tessiera","H2F","0.6"
"Tessmannianthus","T2BE","24"
"Tetracera","L.BE","12"
"Tetrachyron","S2F","3"
"Tetraclea","H2F","0.6"
"Tetracoccus","S2BE","3"
"Tetradium","S2BD","3"
"Tetradymia","S1BD","0.4"
"Tetragastris","T2BE","25"
"Tetragonia","H2F","0.6"
"Tetragonotheca","H2F","0.6"
"Tetralix","H2F","0.6"
"Tetramerium","S2F","3"
"Tetramicra","E.F","12"
"Tetramolopium","S1BE","0.3"
"Tetranema","H2F","0.6"
"Tetraneuris","H2F","0.6"
"Tetranthus","H2F","0.6"
"Tetrapanax","T2BE","24"
"Tetraperone","H2F","0.6"
"Tetraplasandra","T1BE","12"
"Tetrapogon","H2GW","0.6"
"Tetrapteron","H1F","0.6"
"Tetrapterys","L.BE","11"
"Tetrasiphon","H2F","0.6"
"Tetrastigma","L.BE","12"
"Tetrathylacium","T2BE","24"
"Tetrazygia","T1BE","12"
"Tetrorchidium","T2BE","24"
"Teucrium","H2F","0.8"
"Teuscheria","H2F","0.6"
"Thalassia","H2A","0"
"Thalia","H2F","0.6"
"Thalictrum","H2F","0.6"
"Thamnosma","S1MD","0.4"
"Thaspium","H2F","0.6"
"Thelesperma","H2F","0.6"
"Thelocactus","S1U","0.3"
"Thelypodiopsis","H1F","0.6"
"Thelypodium","H2F","0.6"
"Thelypteris","H.FE","0.6"
"Themeda","H2GW","0.6"
"Themistoclesia","S2BE","3"
"Thenardia","H2FV","3"
"Theobroma","T1BE","12"
"Theophrasta","H2F","0.6"
"Thermopsis","H2F","0.6"
"Therorhodion","S2BD","3"
"Thesium","H2Fi","0.6"
"Thespesia","T1BE","15"
"Thevetia","T1BE","12"
"Thibaudia","S2BE","3"
"Thinopyrum","H2GC","1.4"
"Thinouia","T2BD","24"
"Thismia","H2Fi","0.6"
"Thladiantha","H2FV","3"
"Thlaspi","H1F","0.6"
"Thogsennia","H2F","0.6"
"Thompsonella","H2F","0.5"
"Thoracocarpus","S1P","0.3"
"Thoreauea","H2F","0.6"
"Thorneochloa","H2GC","0.6"
"Thouinia","T1BE","12"
"Thouinidium","T2BD","24"
"Thrinax","T1P","15"
"Thuarea","H2GW","0.6"
"Thuja","T2NE","30"
"Thunbergia","L.BE","12"
"Thurovia","S1BD","0.3"
"Thymelaea","H1F","0.6"
"Thymophylla","H2F","0.6"
"Thymopsis","H2F","0.6"
"Thymus","S1BE","0.3"
"Thyrsanthella","L.BE","12"
"Thyrsanthemum","H2F","0.6"
"Thysanocarpus","H1F","0.6"
"Thysanolaena","H2GC","0.6"
"Tiarella","H2F","0.6"
"Tibisia","L.G","11"
"Tibouchina","S1BE","0.3"
"Ticodendron","T2BE","24"
"Tidestromia","H2F","0.5"
"Tiedemannia","H2F","0.6"
"Tigridia","H2F","0.6"
"Tilesia","H2F","0.6"
"Tilia","T2BD","30"
"Tilingia","H2F","0.6"
"Tillandsia","E.F","12"
"Tinantia","H1F","0.6"
"Tintinnabularia","L.U","12"
"Tipuana","T2BE","24"
"Tipularia","H2F","0.6"
"Tiquilia","H2F","0.6"
"Tithonia","H2F","0.6"
"Tobagoa","H2F","0.6"
"Tococa","T2BE","24"
"Tocoyena","T2BE","24"
"Tofieldia","H2F","0.6"
"Toiyabea","H2F","0.6"
"Tolmiea","H2F","0.6"
"Tolpis","H1F","0.6"
"Tolumnia","E.F","12"
"Tomentaurum","H2F","0.6"
"Tomostima","H2F","0.6"
"Tomzanonia","H2F","0.6"
"Tonella","H1F","0.6"
"Tonestus","H2F","0.6"
"Tontelea","T2BE","24"
"Toona","T1BE","15"
"Tordylium","H1F","0.6"
"Torenia","H1F","0.6"
"Torilis","H1F","0.6"
"Torralbasia","T1BE","12"
"Torreya","T1NE","15"
"Torreyochloa","H2GC","0.6"
"Tortuella","H2F","0.6"
"Touchardia","T1BE","12"
"Tournefortia","L.BE","12"
"Tourrettia","T2BD","24"
"Tovaria","S2F","3"
"Tovomita","T2BE","24"
"Townsendia","H2F","0.6"
"Toxicodendron","S1BD","0.3"
"Toxicoscordion","H2F","0.6"
"Toxosiphon","T2BE","24"
"Trachelospermum","L.BE","1.8"
"Trachyandra","H2F","0.6"
"Trachypogon","H2GW","0.6"
"Trachyspermum","H1F","0.6"
"Tracyina","H1F","0.6"
"Tradescantia","H2F","0.6"
"Tragia","H2FV","3"
"Tragopogon","H2F","1.1"
"Tragus","H1GW","0.6"
"Trapa","H2A","0"
"Trattinnickia","T2BE","24"
"Trautvetteria","H2F","0.6"
"Trema","T2BE","25"
"Trematolobelia","S2P","3"
"Trembleya","S1BE","0.3"
"Trepocarpus","H1F","0.6"
"Triadica","T1BD","15"
"Triantha","H2F","0.4"
"Trianthema","H2FS","0.6"
"Tribolium","H2GC","0.6"
"Tribulus","H1F","0.6"
"Tricardia","H2F","0.6"
"Tricerma","T1BE","12"
"Trichachne","H2GW","0.6"
"Trichanthecium","H2F","0.6"
"Trichanthera","T2BE","24"
"Trichilia","T1BE","12"
"Trichocentrum","E.F","12"
"Trichocoronis","H1F","0.6"
"Trichocoryne","H2F","0.6"
"Trichodrymonia","H2F","0.6"
"Trichomanes","E.F","12"
"Trichoneura","H1GW","0.6"
"Trichophorum","H2GC","0.5"
"Trichopilia","E.F","12"
"Trichoptilium","H1F","0.6"
"Trichosalpinx","E.F","12"
"Trichosanthes","H2F","0.6"
"Trichospermum","T2BE","24"
"Trichospira","H2F","0.6"
"Trichostema","H1F","0.6"
"Trichostigma","L.BE","12"
"Tricyrtis","H2F","0.6"
"Tridax","H2F","0.6"
"Tridens","H2GW","0.8"
"Tridentopsis","H2F","0.6"
"Tridimeris","H2F","0.6"
"Trifolium","H1F","0.6"
"Triglochin","H2GC","0.6"
"Trigonella","H1F","0.6"
"Trigonia","L.F","12"
"Trigonidium","E.F","12"
"Trigonospermum","H2F","0.6"
"Trigonotis","H1F","0.6"
"Trilisa","H2F","0.6"
"Trillidium","H2F","0.6"
"Trillium","H2F","0.6"
"Trimezia","H2F","0.6"
"Triniochloa","H2GC","0.6"
"Triniteurybia","H2F","0.6"
"Triodanis","H1F","0.6"
"Triolena","T2BE","24"
"Triopteris","H2F","0.6"
"Triosteum","H2F","0.6"
"Triphasia","T1BE","12"
"Triphora","H2F","0.6"
"Triphysaria","H1Fi","0.6"
"Tripidium","H2GW","1.1"
"Triplaris","T2BE","24"
"Triplasiella","H2F","0.7"
"Triplasiella","H2GW","0.7"
"Triplasis","H1GW","0.6"
"Triplateia","H2F","0.6"
"Tripleurospermum","H2F","0.6"
"Triplophyllum","H.FE","0.6"
"Tripogandra","H2F","0.6"
"Tripogon","H2GW","0.6"
"Tripolium","H2F","0.6"
"Tripsacum","H2GW","1.4"
"Tripterocalyx","H1F","0.6"
"Triraphis","H2GW","0.6"
"Triscenia","H2GC","0.6"
"Trisetella","E.F","12"
"Trisetum","H2GC","0.6"
"Tristachya","H2GC","0.6"
"Tristicha","H2F","0.6"
"Triteleia","H2F","0.6"
"Triteleiopsis","H2F","0.6"
"Triticum","H1GC","1"
"Triumfetta","S1BE","0.3"
"Triuris","H2F","0.6"
"Trixis","S1BE","0.3"
"Trizeuxis","E.F","12"
"Trollius","H2F","0.6"
"Tropaeolum","H2FV","3"
"Trophis","T1BE","12"
"Tropidia","H2F","0.6"
"Tropidocarpum","H1F","0.6"
"Tsuga","T2NE","38"
"Tuberaria","H1F","0.6"
"Tuberostylis","H2F","0.6"
"Tuctoria","H1GW","0.6"
"Tulbaghia","H2F","0.6"
"Tulipa","H2F","0.6"
"Tumamoca","H2FV","3"
"Turbina","H2FV","3"
"Turbinicarpus","S1U","0.3"
"Turgenia","H1F","0.6"
"Turnera","S1BE","0.3"
"Turpinia","T1BE","12"
"Turritis","H2F","0.6"
"Tussilago","H2F","0.6"
"Tuxtla","L.BE","12"
"Tynanthus","L.BE","12"
"Typha","H2GC","1.3"
"Tzeltalia","H2F","0.6"
"Ugni","T2BE","24"
"Uleiorchis","H2F","0.6"
"Ulex","S2BE","3"
"Ulmus","T2BD","31"
"Umbellularia","T2BES","35"
"Uncaria","L.F","12"
"Ungnadia","T1BD","12"
"Uniola","H2GW","1.3"
"Unonopsis","T2BE","24"
"Unxia","H2F","0.6"
"Urbananthus","H2F","0.6"
"Urbinella","H2F","0.6"
"Urena","S1BE","0.3"
"Urera","T1BE","12"
"Uribea","T2F","24"
"Urochloa","H1GW","0.7"
"Uropappus","H1F","0.6"
"Uroskinnera","H2F","0.6"
"Urospatha","H2F","0.6"
"Urospermum","H1F","0.6"
"Urostachys","H.FE","0.6"
"Urostigma","T1BE","12"
"Urtica","H2F","1.3"
"Urvillea","L.BD","12"
"Utleya","S2BE","3"
"Utricularia","H2A","0"
"Uvularia","H2F","0.5"
"Vaccinium","S2BD","2.7"
"Vachellia","T1BD","12"
"Vahlodea","H2GC","0.6"
"Valeriana","H2F","0.6"
"Valerianella","H1F","0.6"
"Vallesia","T1BE","12"
"Vallisneria","H2A","0.3"
"Vancouveria","H2F","0.6"
"Vanda","E.F","12"
"Vandellia","H1F","0.6"
"Vandenboschia","H.FE","0.6"
"Vangueria","T1BE","12"
"Vanilla","E.F","12"
"Vantanea","T2BE","24"
"Varilla","S1ME","0.3"
"Varronia","S2BE","3.5"
"Vasconcellea","T2P","24"
"Vaseyochloa","H2GW","0.6"
"Vatairea","T2BE","24"
"Vauquelinia","T1BE","12"
"Vegaea","H2F","0.6"
"Velascoa","H2F","0.6"
"Vellozia","H2F","0.6"
"Venegasia","S1BE","0.3"
"Ventenata","H1GC","0.6"
"Veratrum","H2F","1.2"
"Verbascum","H2F","0.6"
"Verbena","H2F","0.6"
"Verbesina","H2F","0.7"
"Verhuellia","E.F","12"
"Vernicia","T2BE","24"
"Vernonanthura","H2F","0.6"
"Vernonia","H2F","1"
"Veronica","H2F","0.4"
"Veronicastrum","H2F","0.6"
"Vesalea","S2BE","3"
"Vesper","H2F","0.6"
"Viburnum","S2BD","3"
"Vicia","H1FV","2"
"Vigethia","H2F","0.6"
"Vigna","H2FV","3"
"Viguiera","H2F","0.6"
"Villadia","S1U","0.3"
"Villanova","H2F","0.6"
"Villarrealia","H2F","0.6"
"Villasenoria","S2F","3"
"Vinca","H2FV","1.3"
"Viola","H2F","0.6"
"Virola","T2BE","24"
"Viscainoa","S2F","3"
"Viscum","E.i","12"
