"family","genus","ac"
"Fabaceae","Callistachys",TRUE
"Fabaceae","Calophaca",TRUE
"Fabaceae","Calopogonium",TRUE
"Fabaceae","Calpocalyx",TRUE
"Fabaceae","Calpurnia",TRUE
"Fabaceae","Camoensia",TRUE
"Fabaceae","Campsiandra",TRUE
"Fabaceae","Camptosema",TRUE
"Fabaceae","Campylotropis",TRUE
"Fabaceae","Canavalia",TRUE
"Fabaceae","Candolleodendron",TRUE
"Fabaceae","Caragana",TRUE
"Fabaceae","Carmichaelia",TRUE
"Fabaceae","Carrissoa",TRUE
"Fabaceae","Cascaronia",TRUE
"Fabaceae","Cassia",TRUE
"Fabaceae","Castanospermum",TRUE
"Fabaceae","Cedrelinga",TRUE
"Fabaceae","Cenostigma",TRUE
"Fabaceae","Centrolobium",TRUE
"Fabaceae","Centrosema",TRUE
"Fabaceae","Ceratonia",TRUE
"Fabaceae","Cercidium",TRUE
"Fabaceae","Cercis",TRUE
"Fabaceae","Chadsia",TRUE
"Fabaceae","Chaetocalyx",TRUE
"Fabaceae","Chamaecrista",TRUE
"Fabaceae","Chamaecytisus",TRUE
"Fabaceae","Chapmannia",TRUE
"Fabaceae","Chesneya",TRUE
"Fabaceae","Chidlowia",TRUE
"Fabaceae","Chloroleucon",TRUE
"Fabaceae","Chorizema",TRUE
"Fabaceae","Christia",TRUE
"Fabaceae","Cicer",TRUE
"Fabaceae","Cladrastis",TRUE
"Fabaceae","Clathrotropis",TRUE
"Fabaceae","Cleobulia",TRUE
"Fabaceae","Clianthus",TRUE
"Fabaceae","Clitoria",TRUE
"Fabaceae","Clitoriopsis",TRUE
"Fabaceae","Cochlianthus",TRUE
"Fabaceae","Cochliasanthus",TRUE
"Fabaceae","Codariocalyx",TRUE
"Fabaceae","Cojoba",TRUE
"Fabaceae","Collaea",TRUE
"Fabaceae","Cologania",TRUE
"Fabaceae","Colutea",TRUE
"Fabaceae","Colvillea",TRUE
"Fabaceae","Conzattia",TRUE
"Fabaceae","Copaifera",TRUE
"Fabaceae","Cordyla",TRUE
"Fabaceae","Coronilla",TRUE
"Fabaceae","Coulteria",TRUE
"Fabaceae","Coursetia",TRUE
"Fabaceae","Craibia",TRUE
"Fabaceae","Cranocarpus",TRUE
"Fabaceae","Craspedolobium",TRUE
"Fabaceae","Cratylia",TRUE
"Fabaceae","Crotalaria",TRUE
"Fabaceae","Cruddasia",TRUE
"Fabaceae","Crudia",TRUE
"Fabaceae","Cryptosepalum",TRUE
"Fabaceae","Cullen",TRUE
"Fabaceae","Cyamopsis",TRUE
"Fabaceae","Cyathostegia",TRUE
"Fabaceae","Cyclocarpa",TRUE
"Fabaceae","Cyclolobium",TRUE
"Fabaceae","Cyclopia",TRUE
"Fabaceae","Cylicodiscus",TRUE
"Fabaceae","Cymbosema",TRUE
"Fabaceae","Cynometra",TRUE
"Fabaceae","Cytisophyllum",TRUE
"Fabaceae","Cytisopsis",TRUE
"Fabaceae","Cytisus",TRUE
"Fabaceae","Dahlstedtia",TRUE
"Fabaceae","Dalbergia",TRUE
"Fabaceae","Dalbergiella",TRUE
"Fabaceae","Dalea",TRUE
"Fabaceae","Dalhousiea",TRUE
"Fabaceae","Daniellia",TRUE
"Fabaceae","Daviesia",TRUE
"Fabaceae","Decorsea",TRUE
"Fabaceae","Delonix",TRUE
"Fabaceae","Dendrolobium",TRUE
"Fabaceae","Denisophytum",TRUE
"Fabaceae","Dermatophyllum",TRUE
"Fabaceae","Derris",TRUE
"Fabaceae","Desmanthus",TRUE
"Fabaceae","Desmodiastrum",TRUE
"Fabaceae","Desmodium",TRUE
"Fabaceae","Detarium",TRUE
"Fabaceae","Dewevrea",TRUE
"Fabaceae","Dialium",TRUE
"Fabaceae","Dichilus",TRUE
"Fabaceae","Dichrostachys",TRUE
"Fabaceae","Dicorynia",TRUE
"Fabaceae","Dicraeopetalum",TRUE
"Fabaceae","Dicymbe",TRUE
"Fabaceae","Didelotia",TRUE
"Fabaceae","Dillwynia",TRUE
"Fabaceae","Dimorphandra",TRUE
"Fabaceae","Dinizia",TRUE
"Fabaceae","Dioclea",TRUE
"Fabaceae","Diphyllarium",TRUE
"Fabaceae","Diphysa",TRUE
"Fabaceae","Diplotropis",TRUE
"Fabaceae","Dipogon",TRUE
"Fabaceae","Dipteryx",TRUE
"Fabaceae","Diptychandra",TRUE
"Fabaceae","Discolobium",TRUE
"Fabaceae","Distemonanthus",TRUE
"Fabaceae","Disynstemon",TRUE
"Fabaceae","Dolichopsis",TRUE
"Fabaceae","Dolichos",TRUE
"Fabaceae","Dorycnium",TRUE
"Fabaceae","Droogmansia",TRUE
"Fabaceae","Dumasia",TRUE
"Fabaceae","Dunbaria",TRUE
"Fabaceae","Duparquetia",TRUE
"Fabaceae","Dupuya",TRUE
"Fabaceae","Dussia",TRUE
"Fabaceae","Dysolobium",TRUE
"Fabaceae","Ebenopsis",TRUE
"Fabaceae","Ebenus",TRUE
"Fabaceae","Ecuadendron",TRUE
"Fabaceae","Eleiotis",TRUE
"Fabaceae","Elephantorrhiza",TRUE
"Fabaceae","Eligmocarpus",TRUE
"Fabaceae","Elizabetha",TRUE
"Fabaceae","Eminia",TRUE
"Fabaceae","Endertia",TRUE
"Fabaceae","Endosamara",TRUE
"Fabaceae","Englerodendron",TRUE
"Fabaceae","Entada",TRUE
"Fabaceae","Entadopsis",TRUE
"Fabaceae","Enterolobium",TRUE
"Fabaceae","Eperua",TRUE
"Fabaceae","Eremosparton",TRUE
"Fabaceae","Erichsenia",TRUE
"Fabaceae","Erinacea",TRUE
"Fabaceae","Eriosema",TRUE
"Fabaceae","Errazurizia",TRUE
"Fabaceae","Erythrina",TRUE
"Fabaceae","Erythrophleum",TRUE
"Fabaceae","Erythrostemon",TRUE
"Fabaceae","Etaballia",TRUE
"Fabaceae","Euchilopsis",TRUE
"Fabaceae","Euchresta",TRUE
"Fabaceae","Eurypetalum",TRUE
"Fabaceae","Eutaxia",TRUE
"Fabaceae","Eversmannia",TRUE
"Fabaceae","Exostyles",TRUE
"Fabaceae","Eysenhardtia",TRUE
"Fabaceae","Faidherbia",TRUE
"Fabaceae","Falcataria",TRUE
"Fabaceae","Fiebrigiella",TRUE
"Fabaceae","Fillaeopsis",TRUE
"Fabaceae","Fissicalyx",TRUE
"Fabaceae","Flemingia",TRUE
"Fabaceae","Fordia",TRUE
"Fabaceae","Gagnebina",TRUE
"Fabaceae","Galactia",TRUE
"Fabaceae","Galega",TRUE
"Fabaceae","Gastrolobium",TRUE
"Fabaceae","Geissaspis",TRUE
"Fabaceae","Genista",TRUE
"Fabaceae","Genistidium",TRUE
"Fabaceae","Geoffroea",TRUE
"Fabaceae","Gilbertiodendron",TRUE
"Fabaceae","Gilletiodendron",TRUE
"Fabaceae","Gleditsia",TRUE
"Fabaceae","Gliricidia",TRUE
"Fabaceae","Glottidium",TRUE
"Fabaceae","Glycine",TRUE
"Fabaceae","Glycyrrhiza",TRUE
"Fabaceae","Gompholobium",TRUE
"Fabaceae","Goniorrhachis",TRUE
"Fabaceae","Gonocytisus",TRUE
"Fabaceae","Goodia",TRUE
"Fabaceae","Grazielodendron",TRUE
"Fabaceae","Griffonia",TRUE
"Fabaceae","Gueldenstaedtia",TRUE
"Fabaceae","Guibourtia",TRUE
"Fabaceae","Guilandina",TRUE
"Fabaceae","Guinetia",TRUE
"Fabaceae","Gymnocladus",TRUE
"Fabaceae","Haematoxylum",TRUE
"Fabaceae","Halimodendron",TRUE
"Fabaceae","Hammatolobium",TRUE
"Fabaceae","Haplormosia",TRUE
"Fabaceae","Hardenbergia",TRUE
"Fabaceae","Hardwickia",TRUE
"Fabaceae","Harleyodendron",TRUE
"Fabaceae","Harpalyce",TRUE
"Fabaceae","Havardia",TRUE
"Fabaceae","Hebestigma",TRUE
"Fabaceae","Hedysarum",TRUE
"Fabaceae","Helicotropis",TRUE
"Fabaceae","Herpyza",TRUE
"Fabaceae","Hesperalbizia",TRUE
"Fabaceae","Hesperolaburnum",TRUE
"Fabaceae","Hesperothamnus",TRUE
"Fabaceae","Heteroflorum",TRUE
"Fabaceae","Heterostemon",TRUE
"Fabaceae","Hippocrepis",TRUE
"Fabaceae","Hoffmannseggia",TRUE
"Fabaceae","Hoita",TRUE
"Fabaceae","Holocalyx",TRUE
"Fabaceae","Hosackia",TRUE
"Fabaceae","Hovea",TRUE
"Fabaceae","Humboldtia",TRUE
"Fabaceae","Humularia",TRUE
"Fabaceae","Hybosema",TRUE
"Fabaceae","Hydrochorea",TRUE
"Fabaceae","Hylodendron",TRUE
"Fabaceae","Hylodesmum",TRUE
"Fabaceae","Hymenaea",TRUE
"Fabaceae","Hymenocarpos",TRUE
"Fabaceae","Hymenolobium",TRUE
"Fabaceae","Hymenostegia",TRUE
"Fabaceae","Hypocalyptus",TRUE
"Fabaceae","Icuria",TRUE
"Fabaceae","Indigofera",TRUE
"Fabaceae","Indopiptadenia",TRUE
"Fabaceae","Inga",TRUE
"Fabaceae","Inocarpus",TRUE
"Fabaceae","Intsia",TRUE
"Fabaceae","Isoberlinia",TRUE
"Fabaceae","Isotropis",TRUE
"Fabaceae","Jacksonia",TRUE
"Fabaceae","Jacqueshuberia",TRUE
"Fabaceae","Julbernardia",TRUE
"Fabaceae","Kalappia",TRUE
"Fabaceae","Kanaloa",TRUE
"Fabaceae","Kennedia",TRUE
"Fabaceae","Koompassia",TRUE
"Fabaceae","Kotschya",TRUE
"Fabaceae","Kummerowia",TRUE
"Fabaceae","Kunstleria",TRUE
"Fabaceae","Labichea",TRUE
"Fabaceae","Lablab",TRUE
"Fabaceae","Laburnocytisus",TRUE
"Fabaceae","Laburnum",TRUE
"Fabaceae","Lackeya",TRUE
"Fabaceae","Ladeania",TRUE
"Fabaceae","Lamprolobium",TRUE
"Fabaceae","Lathyrus",TRUE
"Fabaceae","Latrobea",TRUE
"Fabaceae","Lebeckia",TRUE
"Fabaceae","Lebruniodendron",TRUE
"Fabaceae","Lecointea",TRUE
"Fabaceae","Lemurodendron",TRUE
"Fabaceae","Lemuropisum",TRUE
"Fabaceae","Lennea",TRUE
"Fabaceae","Lens",TRUE
"Fabaceae","Leonardoxa",TRUE
"Fabaceae","Leptoderris",TRUE
"Fabaceae","Leptodesmia",TRUE
"Fabaceae","Leptolobium",TRUE
"Fabaceae","Leptosema",TRUE
"Fabaceae","Leptospron",TRUE
"Fabaceae","Lespedeza",TRUE
"Fabaceae","Lessertia",TRUE
"Fabaceae","Leucaena",TRUE
"Fabaceae","Leucochloron",TRUE
"Fabaceae","Leucomphalos",TRUE
"Fabaceae","Leucostegane",TRUE
"Fabaceae","Libidibia",TRUE
"Fabaceae","Librevillea",TRUE
"Fabaceae","Liparia",TRUE
"Fabaceae","Listia",TRUE
"Fabaceae","Loesenera",TRUE
"Fabaceae","Lonchocarpus",TRUE
"Fabaceae","Lophocarpinia",TRUE
"Fabaceae","Lotononis",TRUE
"Fabaceae","Lotus",TRUE
"Fabaceae","Luetzelburgia",TRUE
"Fabaceae","Lupinus",TRUE
"Fabaceae","Luzonia",TRUE
"Fabaceae","Lysidice",TRUE
"Fabaceae","Lysiloma",TRUE
"Fabaceae","Maackia",TRUE
"Fabaceae","Machaerium",TRUE
"Fabaceae","Macrolobium",TRUE
"Fabaceae","Macropsychanthus",TRUE
"Fabaceae","Macroptilium",TRUE
"Fabaceae","Macrotyloma",TRUE
"Fabaceae","Maniltoa",TRUE
"Fabaceae","Maraniona",TRUE
"Fabaceae","Margaritolobium",TRUE
"Fabaceae","Marina",TRUE
"Fabaceae","Mariosousa",TRUE
"Fabaceae","Martiodendron",TRUE
"Fabaceae","Mastersia",TRUE
"Fabaceae","Mecopus",TRUE
"Fabaceae","Medicago",TRUE
"Fabaceae","Melanoxylum",TRUE
"Fabaceae","Melilotus",TRUE
"Fabaceae","Melliniella",TRUE
"Fabaceae","Melolobium",TRUE
"Fabaceae","Mendoravia",TRUE
"Fabaceae","Mezoneuron",TRUE
"Fabaceae","Michelsonia",TRUE
"Fabaceae","Micklethwaitia",TRUE
"Fabaceae","Microberlinia",TRUE
"Fabaceae","Microlobius",TRUE
"Fabaceae","Mildbraediodendron",TRUE
"Fabaceae","Millettia",TRUE
"Fabaceae","Mimosa",TRUE
"Fabaceae","Mimozyganthus",TRUE
"Fabaceae","Minkelersia",TRUE
"Fabaceae","Mirbelia",TRUE
"Fabaceae","Moldenhawera",TRUE
"Fabaceae","Monopteryx",TRUE
"Fabaceae","Mora",TRUE
"Fabaceae","Moullava",TRUE
"Fabaceae","Mucuna",TRUE
"Fabaceae","Muellera",TRUE
"Fabaceae","Muelleranthus",TRUE
"Fabaceae","Mundulea",TRUE
"Fabaceae","Myrocarpus",TRUE
"Fabaceae","Myrospermum",TRUE
"Fabaceae","Myroxylon",TRUE
"Fabaceae","Mysanthus",TRUE
"Fabaceae","Neoapaloxylon",TRUE
"Fabaceae","Neochevalierodendron",TRUE
"Fabaceae","Neocollettia",TRUE
"Fabaceae","Neoharmsia",TRUE
"Fabaceae","Neonotonia",TRUE
"Fabaceae","Neorautanenia",TRUE
"Fabaceae","Neorudolphia",TRUE
"Fabaceae","Nephrodesmus",TRUE
"Fabaceae","Neptunia",TRUE
"Fabaceae","Nesphostylis",TRUE
"Fabaceae","Newtonia",TRUE
"Fabaceae","Nissolia",TRUE
"Fabaceae","Nogra",TRUE
"Fabaceae","Normandiodendron",TRUE
"Fabaceae","Oddoniodendron",TRUE
"Fabaceae","Olneya",TRUE
"Fabaceae","Onobrychis",TRUE
"Fabaceae","Ononis",TRUE
"Fabaceae","Ophrestia",TRUE
"Fabaceae","Orbexilum",TRUE
"Fabaceae","Oreophysa",TRUE
"Fabaceae","Ormocarpopsis",TRUE
"Fabaceae","Ormocarpum",TRUE
"Fabaceae","Ormosia",TRUE
"Fabaceae","Ornithopus",TRUE
"Fabaceae","Orobus",TRUE
"Fabaceae","Orophaca",TRUE
"Fabaceae","Orphanodendron",TRUE
"Fabaceae","Oryxis",TRUE
"Fabaceae","Ostryocarpus",TRUE
"Fabaceae","Otholobium",TRUE
"Fabaceae","Otoptera",TRUE
"Fabaceae","Ottleya",TRUE
"Fabaceae","Oxylobium",TRUE
"Fabaceae","Oxyrhynchus",TRUE
"Fabaceae","Oxytropis",TRUE
"Fabaceae","Pachecoa",TRUE
"Fabaceae","Pachyelasma",TRUE
"Fabaceae","Pachyrhizus",TRUE
"Fabaceae","Painteria",TRUE
"Fabaceae","Paloue",TRUE
"Fabaceae","Paloveopsis",TRUE
"Fabaceae","Panurea",TRUE
"Fabaceae","Paracalyx",TRUE
"Fabaceae","Paraderris",TRUE
"Fabaceae","Paramachaerium",TRUE
"Fabaceae","Paramacrolobium",TRUE
"Fabaceae","Parapiptadenia",TRUE
"Fabaceae","Pararchidendron",TRUE
"Fabaceae","Paraserianthes",TRUE
"Fabaceae","Parkia",TRUE
"Fabaceae","Parkinsonia",TRUE
"Fabaceae","Parochetus",TRUE
"Fabaceae","Parosela",TRUE
"Fabaceae","Parryella",TRUE
"Fabaceae","Pearsonia",TRUE
"Fabaceae","Pediomelum",TRUE
"Fabaceae","Pellegriniodendron",TRUE
"Fabaceae","Peltiera",TRUE
"Fabaceae","Peltogyne",TRUE
"Fabaceae","Peltophorum",TRUE
"Fabaceae","Pentaclethra",TRUE
"Fabaceae","Periandra",TRUE
"Fabaceae","Pericopsis",TRUE
"Fabaceae","Petaladenium",TRUE
"Fabaceae","Petalostemon",TRUE
"Fabaceae","Petalostylis",TRUE
"Fabaceae","Peteria",TRUE
"Fabaceae","Petteria",TRUE
"Fabaceae","Phanera",TRUE
"Fabaceae","Phaseolus",TRUE
"Fabaceae","Phylacium",TRUE
"Fabaceae","Phyllodium",TRUE
"Fabaceae","Phyllota",TRUE
"Fabaceae","Phylloxylon",TRUE
"Fabaceae","Physostigma",TRUE
"Fabaceae","Pickeringia",TRUE
"Fabaceae","Pictetia",TRUE
"Fabaceae","Piptadenia",TRUE
"Fabaceae","Piptadeniastrum",TRUE
"Fabaceae","Piptadeniopsis",TRUE
"Fabaceae","Piptanthus",TRUE
"Fabaceae","Piscidia",TRUE
"Fabaceae","Pisum",TRUE
"Fabaceae","Pithecellobium",TRUE
"Fabaceae","Pityrocarpa",TRUE
"Fabaceae","Plagiocarpus",TRUE
"Fabaceae","Plagiosiphon",TRUE
"Fabaceae","Plathymenia",TRUE
"Fabaceae","Platycelyphium",TRUE
"Fabaceae","Platycyamus",TRUE
"Fabaceae","Platymiscium",TRUE
"Fabaceae","Platypodium",TRUE
"Fabaceae","Platysepalum",TRUE
"Fabaceae","Podalyria",TRUE
"Fabaceae","Podocytisus",TRUE
"Fabaceae","Poecilanthe",TRUE
"Fabaceae","Poeppigia",TRUE
"Fabaceae","Poincianella",TRUE
"Fabaceae","Poiretia",TRUE
"Fabaceae","Poissonia",TRUE
"Fabaceae","Poitea",TRUE
"Fabaceae","Polhillia",TRUE
"Fabaceae","Polystemonanthus",TRUE
"Fabaceae","Pomaria",TRUE
"Fabaceae","Pongamiopsis",TRUE
"Fabaceae","Prioria",TRUE
"Fabaceae","Prosopidastrum",TRUE
"Fabaceae","Prosopis",TRUE
"Fabaceae","Pseudarthria",TRUE
"Fabaceae","Pseudeminia",TRUE
"Fabaceae","Pseudoeriosema",TRUE
"Fabaceae","Pseudomacrolobium",TRUE
"Fabaceae","Pseudopiptadenia",TRUE
"Fabaceae","Pseudoprosopis",TRUE
"Fabaceae","Pseudovigna",TRUE
"Fabaceae","Psophocarpus",TRUE
"Fabaceae","Psoralea",TRUE
"Fabaceae","Psoralidium",TRUE
"Fabaceae","Psorothamnus",TRUE
"Fabaceae","Pterocarpus",TRUE
"Fabaceae","Pterodon",TRUE
"Fabaceae","Pterogyne",TRUE
"Fabaceae","Pterolobium",TRUE
"Fabaceae","Ptychosema",TRUE
"Fabaceae","Pueraria",TRUE
"Fabaceae","Pultenaea",TRUE
"Fabaceae","Pycnospora",TRUE
"Fabaceae","Pyranthus",TRUE
"Fabaceae","Rafnia",TRUE
"Fabaceae","Ramirezella",TRUE
"Fabaceae","Ramorinoa",TRUE
"Fabaceae","Recordoxylon",TRUE
"Fabaceae","Retama",TRUE
"Fabaceae","Rhodopis",TRUE
"Fabaceae","Rhynchosia",TRUE
"Fabaceae","Rhynchotropis",TRUE
"Fabaceae","Riedeliella",TRUE
"Fabaceae","Robinia",TRUE
"Fabaceae","Robynsiophyton",TRUE
"Fabaceae","Rothia",TRUE
"Fabaceae","Rupertia",TRUE
"Fabaceae","Sakoanala",TRUE
"Fabaceae","Salweenia",TRUE
"Fabaceae","Samanea",TRUE
"Fabaceae","Saraca",TRUE
"Fabaceae","Sarcodum",TRUE
"Fabaceae","Sartoria",TRUE
"Fabaceae","Schefflerodendron",TRUE
"Fabaceae","Schizolobium",TRUE
"Fabaceae","Schleinitzia",TRUE
"Fabaceae","Schnella",TRUE
"Fabaceae","Schotia",TRUE
"Fabaceae","Schrankia",TRUE
"Fabaceae","Scorodophloeus",TRUE
"Fabaceae","Scorpiurus",TRUE
"Fabaceae","Securigera",TRUE
"Fabaceae","Sellocharis",TRUE
"Fabaceae","Senegalia",TRUE
"Fabaceae","Senna",TRUE
"Fabaceae","Serianthes",TRUE
"Fabaceae","Sesbania",TRUE
"Fabaceae","Shuteria",TRUE
"Fabaceae","Sigmoidotropis",TRUE
"Fabaceae","Sindora",TRUE
"Fabaceae","Sindoropsis",TRUE
"Fabaceae","Sinodolichos",TRUE
"Fabaceae","Smirnowia",TRUE
"Fabaceae","Smithia",TRUE
"Fabaceae","Soemmeringia",TRUE
"Fabaceae","Sophora",TRUE
"Fabaceae","Spartium",TRUE
"Fabaceae","Spathionema",TRUE
"Fabaceae","Spatholobus",TRUE
"Fabaceae","Sphaerolobium",TRUE
"Fabaceae","Sphaerophysa",TRUE
"Fabaceae","Sphenostylis",TRUE
"Fabaceae","Sphinctospermum",TRUE
"Fabaceae","Sphinga",TRUE
"Fabaceae","Spirotropis",TRUE
"Fabaceae","Spongiocarpella",TRUE
"Fabaceae","Stachyothyrsus",TRUE
"Fabaceae","Stahlia",TRUE
"Fabaceae","Stemonocoleus",TRUE
"Fabaceae","Stenodrepanum",TRUE
"Fabaceae","Stenolobium",TRUE
"Fabaceae","Stirtonanthus",TRUE
"Fabaceae","Stonesiella",TRUE
"Fabaceae","Storckiella",TRUE
"Fabaceae","Streblorrhiza",TRUE
"Fabaceae","Strongylodon",TRUE
"Fabaceae","Strophostyles",TRUE
"Fabaceae","Stryphnodendron",TRUE
"Fabaceae","Stuhlmannia",TRUE
"Fabaceae","Stylosanthes",TRUE
"Fabaceae","Styphnolobium",TRUE
"Fabaceae","Swainsona",TRUE
"Fabaceae","Swartzia",TRUE
"Fabaceae","Sweetia",TRUE
"Fabaceae","Sylvichadsia",TRUE
"Fabaceae","Sympetalandra",TRUE
"Fabaceae","Syrmatium",TRUE
"Fabaceae","Tachigali",TRUE
"Fabaceae","Tadehagi",TRUE
"Fabaceae","Talbotiella",TRUE
"Fabaceae","Tamarindus",TRUE
"Fabaceae","Tara",TRUE
"Fabaceae","Taralea",TRUE
"Fabaceae","Templetonia",TRUE
"Fabaceae","Tephrosia",TRUE
"Fabaceae","Teramnus",TRUE
"Fabaceae","Tessmannia",TRUE
"Fabaceae","Tetraberlinia",TRUE
"Fabaceae","Tetrapleura",TRUE
"Fabaceae","Tetrapterocarpon",TRUE
"Fabaceae","Teyleria",TRUE
"Fabaceae","Thailentadopsis",TRUE
"Fabaceae","Thermopsis",TRUE
"Fabaceae","Tipuana",TRUE
"Fabaceae","Trifidacanthus",TRUE
"Fabaceae","Trifolium",TRUE
"Fabaceae","Trigonella",TRUE
"Fabaceae","Trischidium",TRUE
"Fabaceae","Uleanthus",TRUE
"Fabaceae","Ulex",TRUE
"Fabaceae","Umtiza",TRUE
"Fabaceae","Uraria",TRUE
"Fabaceae","Uribea",TRUE
"Fabaceae","Urodon",TRUE
"Fabaceae","Vachellia",TRUE
"Fabaceae","Vandasina",TRUE
"Fabaceae","Vatairea",TRUE
"Fabaceae","Vataireopsis",TRUE
"Fabaceae","Vatovaea",TRUE
"Fabaceae","Vavilovia",TRUE
"Fabaceae","Vicia",TRUE
"Fabaceae","Vigna",TRUE
"Fabaceae","Viguieranthus",TRUE
"Fabaceae","Viminaria",TRUE
"Fabaceae","Virgilia",TRUE
"Fabaceae","Vouacapoua",TRUE
"Fabaceae","Wallaceodendron",TRUE
"Fabaceae","Weberbauerella",TRUE
"Fabaceae","Wiborgia",TRUE
"Fabaceae","Willardia",TRUE
"Fabaceae","Wisteria",TRUE
"Fabaceae","Xanthocercis",TRUE
"Fabaceae","Xerocladia",TRUE
"Fabaceae","Xiphotheca",TRUE
"Fabaceae","Xylia",TRUE
"Fabaceae","Zapoteca",TRUE
"Fabaceae","Zenia",TRUE
"Fabaceae","Zenkerella",TRUE
"Fabaceae","Zollernia",TRUE
"Fabaceae","Zornia",TRUE
"Fabaceae","Zuccagnia",TRUE
"Fabaceae","Zygia",TRUE
"Fabaceae","Zygocarpum",TRUE
"Surianaceae","Cadellia",TRUE
"Surianaceae","Guilfoylia",TRUE
"Surianaceae","Recchia",TRUE
"Surianaceae","Stylobasium",TRUE
"Surianaceae","Suriana",TRUE
"Polygalaceae","Asemeia",TRUE
"Polygalaceae","Atroxima",TRUE
"Polygalaceae","Badiera",TRUE
"Polygalaceae","Balgoya",TRUE
"Polygalaceae","Barnhartia",TRUE
"Polygalaceae","Bredemeyera",TRUE
"Polygalaceae","Carpolobia",TRUE
"Polygalaceae","Comesperma",TRUE
"Polygalaceae","Diclidanthera",TRUE
"Polygalaceae","Epirixanthes",TRUE
"Polygalaceae","Eriandra",TRUE
"Polygalaceae","Hebecarpa",TRUE
"Polygalaceae","Monnina",TRUE
"Polygalaceae","Monrosia",TRUE
"Polygalaceae","Moutabea",TRUE
"Polygalaceae","Muraltia",TRUE
"Polygalaceae","Nylandtia",TRUE
"Polygalaceae","Phlebotaenia",TRUE
"Polygalaceae","Polygala",TRUE
"Polygalaceae","Polygaloides",TRUE
"Polygalaceae","Pteromonnina",TRUE
"Polygalaceae","Rhinotropis",TRUE
"Polygalaceae","Salomonia",TRUE
"Polygalaceae","Securidaca",TRUE
"Polygalaceae","Xanthophyllum",TRUE
"Rosaceae","× Amelasorbus",TRUE
"Rosaceae","× Crataegosorbus",TRUE
"Rosaceae","× Crataemespilus",TRUE
"Rosaceae","× Cydolus",TRUE
"Rosaceae","× Fragotentilla",TRUE
"Rosaceae","× Malosorbus",TRUE
"Rosaceae","× Pyracomeles",TRUE
"Rosaceae","× Pyralus",TRUE
"Rosaceae","× Pyronia",TRUE
"Rosaceae","× Sorbaronia",TRUE
"Rosaceae","× Sorbocotoneaster",TRUE
"Rosaceae","× Sorbomespilus",TRUE
"Rosaceae","× Sorbopyrus",TRUE
"Rosaceae","Acaena",TRUE
"Rosaceae","Adenostoma",TRUE
"Rosaceae","Agrimonia",TRUE
"Rosaceae","Alchemilla",TRUE
"Rosaceae","Amelanchier",TRUE
"Rosaceae","Aphanes",TRUE
"Rosaceae","Aremonia",TRUE
"Rosaceae","Aronia",TRUE
"Rosaceae","Aruncus",TRUE
"Rosaceae","Cercocarpus",TRUE
"Rosaceae","Chaenomeles",TRUE
"Rosaceae","Chamaebatia",TRUE
"Rosaceae","Chamaebatiaria",TRUE
"Rosaceae","Chamaemeles",TRUE
"Rosaceae","Chamaerhodos",TRUE
"Rosaceae","Cliffortia",TRUE
"Rosaceae","Coleogyne",TRUE
"Rosaceae","Comarum",TRUE
"Rosaceae","Cotoneaster",TRUE
"Rosaceae","Crataegomespilus",TRUE
"Rosaceae","Crataegus",TRUE
"Rosaceae","Cydonia",TRUE
"Rosaceae","Dasiphora",TRUE
"Rosaceae","Dichotomanthes",TRUE
"Rosaceae","Docynia",TRUE
"Rosaceae","Dryas",TRUE
"Rosaceae","Drymocallis",TRUE
"Rosaceae","Eriobotrya",TRUE
"Rosaceae","Exochorda",TRUE
"Rosaceae","Fallugia",TRUE
"Rosaceae","Filipendula",TRUE
"Rosaceae","Fragaria",TRUE
"Rosaceae","Geum",TRUE
"Rosaceae","Gillenia",TRUE
"Rosaceae","Hagenia",TRUE
"Rosaceae","Hesperomeles",TRUE
"Rosaceae","Heteromeles",TRUE
"Rosaceae","Holodiscus",TRUE
"Rosaceae","Horkelia",TRUE
"Rosaceae","Horkeliella",TRUE
"Rosaceae","Ivesia",TRUE
"Rosaceae","Kageneckia",TRUE
"Rosaceae","Kelseya",TRUE
"Rosaceae","Kerria",TRUE
"Rosaceae","Lachemilla",TRUE
"Rosaceae","Leucosidea",TRUE
"Rosaceae","Lindleya",TRUE
"Rosaceae","Lindleyella",TRUE
"Rosaceae","Luetkea",TRUE
"Rosaceae","Lyonothamnus",TRUE
"Rosaceae","Malacomeles",TRUE
"Rosaceae","Malus",TRUE
"Rosaceae","Margyricarpus",TRUE
"Rosaceae","Neillia",TRUE
"Rosaceae","Neviusia",TRUE
"Rosaceae","Nuttallia",TRUE
"Rosaceae","Oemleria",TRUE
"Rosaceae","Osteomeles",TRUE
"Rosaceae","Peraphyllum",TRUE
"Rosaceae","Petrophytum",TRUE
"Rosaceae","Photinia",TRUE
"Rosaceae","Physocarpus",TRUE
"Rosaceae","Polylepis",TRUE
"Rosaceae","Porteranthus",TRUE
"Rosaceae","Potaninia",TRUE
"Rosaceae","Potentilla",TRUE
"Rosaceae","Poteridium",TRUE
"Rosaceae","Poterium",TRUE
"Rosaceae","Prinsepia",TRUE
"Rosaceae","Prunus",TRUE
"Rosaceae","Pseudocydonia",TRUE
"Rosaceae","Purshia",TRUE
"Rosaceae","Pyracantha",TRUE
"Rosaceae","Pyrocydonia",TRUE
"Rosaceae","Pyrus",TRUE
